Id,ORIG_FID,Longitude,Latitude
0,0,102.549915003474666,12.655954353710513
0,0,102.548454355184390,12.655954353710513
0,0,102.545870131701292,12.656122890259212
0,0,102.543173550518986,12.656010532560060
0,0,102.541937617627013,12.654493705420236
0,0,102.541207293481875,12.653594844726342
0,0,102.539184857595160,12.652864520581204
0,0,102.538398354600417,12.652471269533521
0,0,102.536207382165003,12.653257772528207
0,0,102.534016409729588,12.653370130227358
0,0,102.532836655687163,12.653370130227358
0,0,102.530533326451916,12.654943135317467
0,0,102.528679426214580,12.657134107752938
0,0,102.525758130533347,12.658538577193610
0,0,102.523005370501494,12.660898085278461
0,0,102.521769437609521,12.661572230574052
0,0,102.518960498728120,12.663369951961783
0,0,102.517443671588239,12.664942957051892
0,0,102.514971805804237,12.667864253632445
0,0,102.514241481659099,12.669381080772325
0,0,102.510702218632559,12.670392298265995
0,0,102.510308967584820,12.671684410007572
0,0,102.508567425046692,12.677470824319130
0,0,102.507106776756416,12.680504477699515
0,0,102.506095559262690,12.682807807834138
0,0,102.507275313305115,12.684549349472945
0,0,102.509353928041378,12.686234713161525
0,0,102.510084252186573,12.687583003752650
0,0,102.510308967584820,12.690841372531338
0,0,102.508567425046692,12.693425596014492
0,0,102.506488810310429,12.697863719734926
0,0,102.502556296236151,12.700560300917175
0,0,102.500365323800736,12.702301842556039
0,0,102.498061994565433,12.705054602587893
0,0,102.498848497560175,12.706234356630318
0,0,102.500084430452148,12.706796144226701
0,0,102.500983290246722,12.708425329065733
0,0,102.503455156929988,12.713031988435546
0,0,102.504129302225579,12.715166782021413
0,0,102.503230441531684,12.716908323660277
0,0,102.502781011634454,12.719885799090378
0,0,102.503342799230836,12.722245307175228
0,0,102.504016944526427,12.723986849713413
0,0,102.503848407977728,12.726009285600128
0,0,102.504466374423714,12.729548548626667
0,0,102.504634910972413,12.731683341313214
0,0,102.503792229128123,12.733930492598176
0,0,102.501151826795422,12.738537151968046
0,0,102.500196788151300,12.740053979107927
0,0,102.501825972091012,12.741964057295434
0,0,102.503511335779592,12.742582023741477
0,0,102.505758486165291,12.747244861960837
0,0,102.506488810310429,12.749885264293539
0,0,102.508174173999009,12.751851522230027
0,0,102.511320185078546,12.752918918573300
0,0,102.513005548767126,12.752638024325393
0,0,102.513735872012944,12.752581845475845
0,0,102.514185302809551,12.752076236729010
